# Re(psi) 	 Im(psi)
5.980950896888983629e-09 0.000000000000000000e+00
5.282561814459098248e-09 0.000000000000000000e+00
4.663943367313794906e-09 0.000000000000000000e+00
4.116198202681560477e-09 0.000000000000000000e+00
3.631396067126373891e-09 0.000000000000000000e+00
3.202471613627540959e-09 0.000000000000000000e+00
2.823132675740895309e-09 0.000000000000000000e+00
2.487777973501494534e-09 0.000000000000000000e+00
2.191423314159885849e-09 0.000000000000000000e+00
1.929635440337754307e-09 0.000000000000000000e+00
1.698472759512852574e-09 0.000000000000000000e+00
1.494432262604072841e-09 0.000000000000000000e+00
1.314402006475000622e-09 0.000000000000000000e+00
1.155618596004718215e-09 0.000000000000000000e+00
1.015629156535637022e-09 0.000000000000000000e+00
8.922573375019586161e-10 0.000000000000000000e+00
7.835729333294544267e-10 0.000000000000000000e+00
6.878647486994386106e-10 0.000000000000000000e+00
6.036163723732991447e-10 0.000000000000000000e+00
5.294845573321366201e-10 0.000000000000000000e+00
4.642799353220818932e-10 0.000000000000000000e+00
4.069498213050461099e-10 0.000000000000000000e+00
3.565628880667080524e-10 0.000000000000000000e+00
3.122955135746664484e-10 0.000000000000000000e+00
2.734196238344409511e-10 0.000000000000000000e+00
2.392918721641491359e-10 0.000000000000000000e+00
2.093440121867506931e-10 0.000000000000000000e+00
1.830743365916032606e-10 0.000000000000000000e+00
1.600400669993001702e-10 0.000000000000000000e+00
1.398505922159515963e-10 0.000000000000000000e+00
1.221614629130303525e-10 0.000000000000000000e+00
1.066690604327295130e-10 0.000000000000000000e+00
9.310586610187965520e-11 0.000000000000000000e+00
8.123626523550226676e-11 0.000000000000000000e+00
7.085282701077224690e-11 0.000000000000000000e+00
6.177300767214989973e-11 0.000000000000000000e+00
5.383623015994078679e-11 0.000000000000000000e+00
4.690129830202665462e-11 0.000000000000000000e+00
4.084410823032562174e-11 0.000000000000000000e+00
3.555562373244370548e-11 0.000000000000000000e+00
3.094008587265795818e-11 0.000000000000000000e+00
2.691343045789871719e-11 0.000000000000000000e+00
2.340188982266390226e-11 0.000000000000000000e+00
2.034075799689086629e-11 0.000000000000000000e+00
1.767330063437685176e-11 0.000000000000000000e+00
1.534979314489913175e-11 0.000000000000000000e+00
1.332667231643514407e-11 0.000000000000000000e+00
1.156578835795392521e-11 0.000000000000000000e+00
1.003374575896066068e-11 0.000000000000000000e+00
8.701322668047375552e-12 0.000000000000000000e+00
7.542959655964456692e-12 0.000000000000000000e+00
6.536309764298559958e-12 0.000000000000000000e+00
5.661842662298932868e-12 0.000000000000000000e+00
4.902496553919755063e-12 0.000000000000000000e+00
4.243372205669467222e-12 0.000000000000000000e+00
3.671464113176347923e-12 0.000000000000000000e+00
3.175424399271597929e-12 0.000000000000000000e+00
2.745355546718582772e-12 0.000000000000000000e+00
2.372628521516442058e-12 0.000000000000000000e+00
2.049723244273477221e-12 0.000000000000000000e+00
1.770088723109284491e-12 0.000000000000000000e+00
1.528020476935096407e-12 0.000000000000000000e+00
1.318553157272479324e-12 0.000000000000000000e+00
1.137366524012788457e-12 0.000000000000000000e+00
9.807031492730524856e-13 0.000000000000000000e+00
8.452964169603712132e-13 0.000000000000000000e+00
7.283075566620080977e-13 0.000000000000000000e+00
6.272706015672035859e-13 0.000000000000000000e+00
5.400442935567564360e-13 0.000000000000000000e+00
4.647700763767739625e-13 0.000000000000000000e+00
3.998354217309252447e-13 0.000000000000000000e+00
3.438418247701279723e-13 0.000000000000000000e+00
2.955768862420066793e-13 0.000000000000000000e+00
2.539899697389807990e-13 0.000000000000000000e+00
2.181709851669928533e-13 0.000000000000000000e+00
1.873319047347336683e-13 0.000000000000000000e+00
1.607906663120420552e-13 0.000000000000000000e+00
1.379571617027309257e-13 0.000000000000000000e+00
1.183210449096250424e-13 0.000000000000000000e+00
1.014411284475504843e-13 0.000000000000000000e+00
8.693616472281573105e-14 0.000000000000000000e+00
7.447683492259974203e-14 0.000000000000000000e+00
6.377879016659067167e-14 0.000000000000000000e+00
5.459660923914675586e-14 0.000000000000000000e+00
4.671855437262790575e-14 0.000000000000000000e+00
3.996202158225379433e-14 0.000000000000000000e+00
3.416959521658519290e-14 0.000000000000000000e+00
2.920562791192990326e-14 0.000000000000000000e+00
2.495327722327185147e-14 0.000000000000000000e+00
2.131193902462723791e-14 0.000000000000000000e+00
1.819502548298736594e-14 0.000000000000000000e+00
1.552804214861787959e-14 0.000000000000000000e+00
1.324692459047391476e-14 0.000000000000000000e+00
1.129660014442277684e-14 0.000000000000000000e+00
9.629744826637041076e-15 0.000000000000000000e+00
8.205709376468096067e-15 0.000000000000000000e+00
6.989591803940795394e-15 0.000000000000000000e+00
5.951436789581590656e-15 0.000000000000000000e+00
5.065544873755956669e-15 0.000000000000000000e+00
4.309876627410984097e-15 0.000000000000000000e+00
3.665538958490102271e-15 0.000000000000000000e+00
3.116342415451742014e-15 0.000000000000000000e+00
2.648419833808773274e-15 0.000000000000000000e+00
2.249897961880928100e-15 0.000000000000000000e+00
1.910614822926060637e-15 0.000000000000000000e+00
1.621876544269161461e-15 0.000000000000000000e+00
1.376248229018275572e-15 0.000000000000000000e+00
1.167374179076023109e-15 0.000000000000000000e+00
9.898234139478233944e-16 0.000000000000000000e+00
8.389569809895769783e-16 0.000000000000000000e+00
7.108140302873267794e-16 0.000000000000000000e+00
6.020140409626025466e-16 0.000000000000000000e+00
5.096729437546278715e-16 0.000000000000000000e+00
4.313311945665255490e-16 0.000000000000000000e+00
3.648921216529546485e-16 0.000000000000000000e+00
3.085691008205901897e-16 0.000000000000000000e+00
2.608403132381668371e-16 0.000000000000000000e+00
2.204100134073306937e-16 0.000000000000000000e+00
1.861753841778571938e-16 0.000000000000000000e+00
1.571981845705411175e-16 0.000000000000000000e+00
1.326805073505934184e-16 0.000000000000000000e+00
1.119440591625238251e-16 0.000000000000000000e+00
9.441245866665276876e-17 0.000000000000000000e+00
7.959611930462738043e-17 0.000000000000000000e+00
6.707934462416765024e-17 0.000000000000000000e+00
5.650931686110171786e-17 0.000000000000000000e+00
4.758670487801808259e-17 0.000000000000000000e+00
4.005765660490488591e-17 0.000000000000000000e+00
3.370697469290819555e-17 0.000000000000000000e+00
2.835230293442195886e-17 0.000000000000000000e+00
2.383917577508374853e-17 0.000000000000000000e+00
2.003680451088202464e-17 0.000000000000000000e+00
1.683449201437843070e-17 0.000000000000000000e+00
1.413858348914640252e-17 0.000000000000000000e+00
1.186987417426146850e-17 0.000000000000000000e+00
9.961406424381997580e-18 0.000000000000000000e+00
8.356598445716088961e-18 0.000000000000000000e+00
7.007655406683079189e-18 0.000000000000000000e+00
5.874220864747459396e-18 0.000000000000000000e+00
4.922232630235677098e-18 0.000000000000000000e+00
4.122952472368446987e-18 0.000000000000000000e+00
3.452143589903783623e-18 0.000000000000000000e+00
2.889373628421478662e-18 0.000000000000000000e+00
2.417424322675816985e-18 0.000000000000000000e+00
2.021791656579573394e-18 0.000000000000000000e+00
1.690262834777347920e-18 0.000000000000000000e+00
1.412558408073012519e-18 0.000000000000000000e+00
1.180029641358561657e-18 0.000000000000000000e+00
9.854027010136398119e-19 0.000000000000000000e+00
8.225625065944321524e-19 0.000000000000000000e+00
6.863701712031266855e-19 0.000000000000000000e+00
5.725088737894080433e-19 0.000000000000000000e+00
4.773537883725288546e-19 0.000000000000000000e+00
3.978623599643755129e-19 0.000000000000000000e+00
3.314817820729206532e-19 0.000000000000000000e+00
2.760710108158598943e-19 0.000000000000000000e+00
2.298350584713536059e-19 0.000000000000000000e+00
1.912696554912965608e-19 0.000000000000000000e+00
1.591146637813868725e-19 0.000000000000000000e+00
1.323148732420611437e-19 0.000000000000000000e+00
1.099870248424762062e-19 0.000000000000000000e+00
9.139208255757619651e-20 0.000000000000000000e+00
7.591192818480467425e-20 0.000000000000000000e+00
6.302978150150008843e-20 0.000000000000000000e+00
5.231375694135514939e-20 0.000000000000000000e+00
4.340305994913916127e-20 0.000000000000000000e+00
3.599640396056881661e-20 0.000000000000000000e+00
2.984229471086737772e-20 0.000000000000000000e+00
2.473088413832487518e-20 0.000000000000000000e+00
2.048714307841777302e-20 0.000000000000000000e+00
1.696514156444157279e-20 0.000000000000000000e+00
1.404325898625274975e-20 0.000000000000000000e+00
1.162017456308141670e-20 0.000000000000000000e+00
9.611512367852616119e-21 0.000000000000000000e+00
7.947035184125274116e-21 0.000000000000000000e+00
6.568298362951416290e-21 0.000000000000000000e+00
5.426689067050228365e-21 0.000000000000000000e+00
4.481788259557382596e-21 0.000000000000000000e+00
3.700002866071595957e-21 0.000000000000000000e+00
3.053424009280574570e-21 0.000000000000000000e+00
2.518874336568267246e-21 0.000000000000000000e+00
2.077113445135814482e-21 0.000000000000000000e+00
1.712175435724494219e-21 0.000000000000000000e+00
1.410816846459635928e-21 0.000000000000000000e+00
1.162056760427039985e-21 0.000000000000000000e+00
9.567938521226400429e-22 0.000000000000000000e+00
7.874876297389884267e-22 0.000000000000000000e+00
6.478932189299729228e-22 0.000000000000000000e+00
5.328407837150752013e-22 0.000000000000000000e+00
4.380521458397210800e-22 0.000000000000000000e+00
3.599883908899264102e-22 0.000000000000000000e+00
2.957232762025416633e-22 0.000000000000000000e+00
2.428381144342450235e-22 0.000000000000000000e+00
1.993345247145719008e-22 0.000000000000000000e+00
1.635620434291009927e-22 0.000000000000000000e+00
1.341580880198791628e-22 0.000000000000000000e+00
1.099981858348500367e-22 0.000000000000000000e+00
9.015472950072185033e-23 0.000000000000000000e+00
7.386281185130333655e-23 0.000000000000000000e+00
6.049193660264769892e-23 0.000000000000000000e+00
4.952260367657710909e-23 0.000000000000000000e+00
4.052693699324742827e-23 0.000000000000000000e+00
3.315266325537429478e-23 0.000000000000000000e+00
2.710986739612856217e-23 0.000000000000000000e+00
2.216004786131669418e-23 0.000000000000000000e+00
1.810707600664795320e-23 0.000000000000000000e+00
1.478973133919873340e-23 0.000000000000000000e+00
1.207554039636321878e-23 0.000000000000000000e+00
9.855693637640036113e-24 0.000000000000000000e+00
8.040853412117890393e-24 0.000000000000000000e+00
6.557698182035517269e-24 0.000000000000000000e+00
5.346074834927784815e-24 0.000000000000000000e+00
4.356653024452667077e-24 0.000000000000000000e+00
3.548993810298332778e-24 0.000000000000000000e+00
2.889960059653413316e-24 0.000000000000000000e+00
2.352408658625357285e-24 0.000000000000000000e+00
1.914115004463388411e-24 0.000000000000000000e+00
1.556888876775664376e-24 0.000000000000000000e+00
1.265847924347598342e-24 0.000000000000000000e+00
1.028820908175889369e-24 0.000000000000000000e+00
8.358577223635160351e-25 0.000000000000000000e+00
6.788272481495335800e-25 0.000000000000000000e+00
5.510874283097514647e-25 0.000000000000000000e+00
4.472147003766293637e-25 0.000000000000000000e+00
3.627821978701164116e-25 0.000000000000000000e+00
2.941780021376071144e-25 0.000000000000000000e+00
2.384562723568660477e-25 0.000000000000000000e+00
1.932153548179787654e-25 0.000000000000000000e+00
1.564980220086697119e-25 0.000000000000000000e+00
1.267098563761890871e-25 0.000000000000000000e+00
1.025525052684893916e-25 0.000000000000000000e+00
8.296911920886057600e-26 0.000000000000000000e+00
6.709976743393088754e-26 0.000000000000000000e+00
5.424502078540453914e-26 0.000000000000000000e+00
4.383621767102374838e-26 0.000000000000000000e+00
3.541119634812387778e-26 0.000000000000000000e+00
2.859449650505442928e-26 0.000000000000000000e+00
2.308121349315475507e-26 0.000000000000000000e+00
1.862383657903400118e-26 0.000000000000000000e+00
1.502152399908175229e-26 0.000000000000000000e+00
1.211136714638717358e-26 0.000000000000000000e+00
9.761277808191270116e-27 0.000000000000000000e+00
7.864199212452941363e-27 0.000000000000000000e+00
6.333396378215592996e-27 0.000000000000000000e+00
5.098626069776698725e-27 0.000000000000000000e+00
4.103023315838484873e-27 0.000000000000000000e+00
3.300571439848641080e-27 0.000000000000000000e+00
2.654047062290101200e-27 0.000000000000000000e+00
2.133351569543183222e-27 0.000000000000000000e+00
1.714156909355885672e-27 0.000000000000000000e+00
1.376806936164329802e-27 0.000000000000000000e+00
1.105426436771644027e-27 0.000000000000000000e+00
8.871988659254165857e-28 0.000000000000000000e+00
7.117810789040044566e-28 0.000000000000000000e+00
5.708292646751471476e-28 0.000000000000000000e+00
4.576151043705034146e-28 0.000000000000000000e+00
3.667151068758266738e-28 0.000000000000000000e+00
2.937592707786499473e-28 0.000000000000000000e+00
2.352278242323692986e-28 0.000000000000000000e+00
1.882869113872854540e-28 0.000000000000000000e+00
1.506558156743766423e-28 0.000000000000000000e+00
1.204997097010500566e-28 0.000000000000000000e+00
9.634305864864821920e-29 0.000000000000000000e+00
7.699972764915873161e-29 0.000000000000000000e+00
6.151659345779138174e-29 0.000000000000000000e+00
4.912806926590062551e-29 0.000000000000000000e+00
3.921944514405523184e-29 0.000000000000000000e+00
3.129734689251425093e-29 0.000000000000000000e+00
2.496594052903348159e-29 0.000000000000000000e+00
1.990777252127515318e-29 0.000000000000000000e+00
1.586834877199049371e-29 0.000000000000000000e+00
1.264372772033622842e-29 0.000000000000000000e+00
1.007054239687597763e-29 0.000000000000000000e+00
8.017979089785448702e-30 0.000000000000000000e+00
6.381331502033057043e-30 0.000000000000000000e+00
5.076823008308859562e-30 0.000000000000000000e+00
4.037449186510713133e-30 0.000000000000000000e+00
3.209640902672559578e-30 0.000000000000000000e+00
2.550587060056812383e-30 0.000000000000000000e+00
2.026087457210568773e-30 0.000000000000000000e+00
1.608831473487780231e-30 0.000000000000000000e+00
1.277018677707779258e-30 0.000000000000000000e+00
1.013253878218203952e-30 0.000000000000000000e+00
8.036623627258168052e-31 0.000000000000000000e+00
6.371817301251560802e-31 0.000000000000000000e+00
5.049952923562250598e-31 0.000000000000000000e+00
4.000789245815938093e-31 0.000000000000000000e+00
3.168387917993651233e-31 0.000000000000000000e+00
2.508218418758973231e-31 0.000000000000000000e+00
1.984845407099577585e-31 0.000000000000000000e+00
1.570082056968233300e-31 0.000000000000000000e+00
1.241516066248658954e-31 0.000000000000000000e+00
9.813335965816882415e-32 0.000000000000000000e+00
7.753812960634225184e-32 0.000000000000000000e+00
6.124185031014130641e-32 0.000000000000000000e+00
4.835213068186794159e-32 0.000000000000000000e+00
3.816078140625769417e-32 0.000000000000000000e+00
3.010601207180743018e-32 0.000000000000000000e+00
2.374234074759429240e-32 0.000000000000000000e+00
1.871665200406963159e-32 0.000000000000000000e+00
1.474915458511607381e-32 0.000000000000000000e+00
1.161824202108338098e-32 0.000000000000000000e+00
9.148460989059889477e-33 0.000000000000000000e+00
7.200953255140508306e-33 0.000000000000000000e+00
5.665865656499046754e-33 0.000000000000000000e+00
4.456325278327170263e-33 0.000000000000000000e+00
3.503658944661338091e-33 0.000000000000000000e+00
2.753601532084232772e-33 0.000000000000000000e+00
2.163289761576777218e-33 0.000000000000000000e+00
1.698879691868825291e-33 0.000000000000000000e+00
1.333659259941521714e-33 0.000000000000000000e+00
1.046553596197326641e-33 0.000000000000000000e+00
8.209418464247917208e-34 0.000000000000000000e+00
6.437209492925697861e-34 0.000000000000000000e+00
5.045651167091707168e-34 0.000000000000000000e+00
3.953403395760577947e-34 0.000000000000000000e+00
3.096416475680129448e-34 0.000000000000000000e+00
2.424275307984654331e-34 0.000000000000000000e+00
1.897312361812505356e-34 0.000000000000000000e+00
1.484328630420972597e-34 0.000000000000000000e+00
1.160795249949171432e-34 0.000000000000000000e+00
9.074349662314178888e-35 0.000000000000000000e+00
7.091036607265725162e-35 0.000000000000000000e+00
5.539088125112458102e-35 0.000000000000000000e+00
4.325149780788883601e-35 0.000000000000000000e+00
3.375968289530851820e-35 0.000000000000000000e+00
2.634085667839372511e-35 0.000000000000000000e+00
2.054450878421730637e-35 0.000000000000000000e+00
1.601754519623858166e-35 0.000000000000000000e+00
1.248333094404910765e-35 0.000000000000000000e+00
9.725217884817453203e-36 0.000000000000000000e+00
7.573602819407524063e-36 0.000000000000000000e+00
5.895763325896794057e-36 0.000000000000000000e+00
4.587878273395452100e-36 0.000000000000000000e+00
3.568765909642785827e-36 0.000000000000000000e+00
2.774971752279336736e-36 0.000000000000000000e+00
2.156916840595393427e-36 0.000000000000000000e+00
1.675878640561811737e-36 0.000000000000000000e+00
1.301625535692451307e-36 0.000000000000000000e+00
1.010564142501302142e-36 0.000000000000000000e+00
7.842888452259311810e-37 0.000000000000000000e+00
6.084466746603795190e-37 0.000000000000000000e+00
4.718493220855959641e-37 0.000000000000000000e+00
3.657787561648464037e-37 0.000000000000000000e+00
2.834444462180425243e-37 0.000000000000000000e+00
2.195592582062912030e-37 0.000000000000000000e+00
1.700082071893155993e-37 0.000000000000000000e+00
1.315898373443830799e-37 0.000000000000000000e+00
1.018143850358634743e-37 0.000000000000000000e+00
7.874631950186478670e-38 0.000000000000000000e+00
6.088155221684384299e-38 0.000000000000000000e+00
4.705171939078910234e-38 0.000000000000000000e+00
3.634959779932116230e-38 0.000000000000000000e+00
2.807101079449225184e-38 0.000000000000000000e+00
2.166959638881355434e-38 0.000000000000000000e+00
1.672160357799345619e-38 0.000000000000000000e+00
1.289850433866559168e-38 0.000000000000000000e+00
9.945694493029779356e-39 0.000000000000000000e+00
7.665936279836796906e-39 0.000000000000000000e+00
5.906492069722775392e-39 0.000000000000000000e+00
4.549130286818002596e-39 0.000000000000000000e+00
3.502365409042383128e-39 0.000000000000000000e+00
2.695435007385028578e-39 0.000000000000000000e+00
2.073626832363947780e-39 0.000000000000000000e+00
1.594654758320802821e-39 0.000000000000000000e+00
1.225849268110543262e-39 0.000000000000000000e+00
9.419802578591147416e-40 0.000000000000000000e+00
7.235705118971616913e-40 0.000000000000000000e+00
5.555897794027206436e-40 0.000000000000000000e+00
4.264439585134147781e-40 0.000000000000000000e+00
3.271930077813269493e-40 0.000000000000000000e+00
2.509460660667681518e-40 0.000000000000000000e+00
1.923938119445044792e-40 0.000000000000000000e+00
1.474470666183528153e-40 0.000000000000000000e+00
1.129576124165523954e-40 0.000000000000000000e+00
8.650260795499478415e-41 0.000000000000000000e+00
6.621817815896192294e-41 0.000000000000000000e+00
5.067101275767489566e-41 0.000000000000000000e+00
3.875933087944272809e-41 0.000000000000000000e+00
2.963652552533034733e-41 0.000000000000000000e+00
2.265231714040721003e-41 0.000000000000000000e+00
1.730741905372824899e-41 0.000000000000000000e+00
1.321862598951944175e-41 0.000000000000000000e+00
1.009193977589976292e-41 0.000000000000000000e+00
7.701890066979323741e-42 0.000000000000000000e+00
5.875628252957018480e-42 0.000000000000000000e+00
4.480697607497936215e-42 0.000000000000000000e+00
3.415633701082817985e-42 0.000000000000000000e+00
2.602742923824851053e-42 0.000000000000000000e+00
1.982556571860120332e-42 0.000000000000000000e+00
1.509573393587802828e-42 0.000000000000000000e+00
1.148992533690635602e-42 0.000000000000000000e+00
8.742074641463732450e-43 0.000000000000000000e+00
6.648844005885365807e-43 0.000000000000000000e+00
5.054894628854346501e-43 0.000000000000000000e+00
3.841602276432023815e-43 0.000000000000000000e+00
2.918414826012947777e-43 0.000000000000000000e+00
2.216235849176351087e-43 0.000000000000000000e+00
1.682361255628331116e-43 0.000000000000000000e+00
1.276605967999319797e-43 0.000000000000000000e+00
9.683420969986363043e-44 0.000000000000000000e+00
7.342350024609799794e-44 0.000000000000000000e+00
5.565134770068089702e-44 0.000000000000000000e+00
4.216485561759331676e-44 0.000000000000000000e+00
3.193448220954465103e-44 0.000000000000000000e+00
2.417705897885023925e-44 0.000000000000000000e+00
1.829706331197885220e-44 0.000000000000000000e+00
1.384183415742421713e-44 0.000000000000000000e+00
1.046743377878504346e-44 0.000000000000000000e+00
7.912634993333249183e-45 0.000000000000000000e+00
5.979107647092226826e-45 0.000000000000000000e+00
4.516332858443242948e-45 0.000000000000000000e+00
3.410121415682060182e-45 0.000000000000000000e+00
2.573878674588581371e-45 0.000000000000000000e+00
1.941961568507185606e-45 0.000000000000000000e+00
1.464628632608466905e-45 0.000000000000000000e+00
1.104202532868611039e-45 0.000000000000000000e+00
8.321551164217493423e-46 0.000000000000000000e+00
6.268940765740951338e-46 0.000000000000000000e+00
4.720830142545500902e-46 0.000000000000000000e+00
3.553668500589195345e-46 0.000000000000000000e+00
2.674051583382429876e-46 0.000000000000000000e+00
2.011393204105308661e-46 0.000000000000000000e+00
1.512371574245746384e-46 0.000000000000000000e+00
1.136722256446608056e-46 0.000000000000000000e+00
8.540524649931478421e-47 0.000000000000000000e+00
6.414297034571041079e-47 0.000000000000000000e+00
4.815572372770443964e-47 0.000000000000000000e+00
3.613941271627259691e-47 0.000000000000000000e+00
2.711119103122561187e-47 0.000000000000000000e+00
2.033061111869898812e-47 0.000000000000000000e+00
1.524005727900509577e-47 0.000000000000000000e+00
1.141976310990482118e-47 0.000000000000000000e+00
8.553855720009149667e-48 0.000000000000000000e+00
6.404733684063453397e-48 0.000000000000000000e+00
4.793740947708727277e-48 0.000000000000000000e+00
3.586595309432775953e-48 0.000000000000000000e+00
2.682406056278139476e-48 0.000000000000000000e+00
2.005399930491070907e-48 0.000000000000000000e+00
1.498689967057658369e-48 0.000000000000000000e+00
1.119584646582797125e-48 0.000000000000000000e+00
8.360579831862547824e-49 0.000000000000000000e+00
6.240942653010710569e-49 0.000000000000000000e+00
