# x 	 U
1.136718750000000000e+01 9.346008300781250000e-01
1.138671875000000000e+01 9.614944458007812500e-01
1.140625000000000000e+01 9.887695312500000000e-01
1.142578125000000000e+01 1.016426086425781250e+00
1.144531250000000000e+01 1.044464111328125000e+00
1.146484375000000000e+01 1.072883605957031250e+00
1.148437500000000000e+01 1.101684570312500000e+00
1.150390625000000000e+01 1.130867004394531250e+00
1.152343750000000000e+01 1.160430908203125000e+00
1.154296875000000000e+01 1.190376281738281250e+00
1.156250000000000000e+01 1.220703125000000000e+00
1.158203125000000000e+01 1.251411437988281250e+00
1.160156250000000000e+01 1.282501220703125000e+00
1.162109375000000000e+01 1.313972473144531250e+00
1.164062500000000000e+01 1.345825195312500000e+00
1.166015625000000000e+01 1.378059387207031250e+00
1.167968750000000000e+01 1.410675048828125000e+00
1.169921875000000000e+01 1.443672180175781250e+00
1.171875000000000000e+01 1.477050781250000000e+00
1.173828125000000000e+01 1.510810852050781250e+00
1.175781250000000000e+01 1.544952392578125000e+00
1.177734375000000000e+01 1.579475402832031250e+00
1.179687500000000000e+01 1.614379882812500000e+00
1.181640625000000000e+01 1.649665832519531250e+00
1.183593750000000000e+01 1.685333251953125000e+00
1.185546875000000000e+01 1.721382141113281250e+00
1.187500000000000000e+01 1.757812500000000000e+00
1.189453125000000000e+01 1.794624328613281250e+00
1.191406250000000000e+01 1.831817626953125000e+00
1.193359375000000000e+01 1.869392395019531250e+00
1.195312500000000000e+01 1.907348632812500000e+00
1.197265625000000000e+01 1.945686340332031250e+00
1.199218750000000000e+01 1.984405517578125000e+00
1.201171875000000000e+01 2.023506164550781250e+00
1.203125000000000000e+01 2.062988281250000000e+00
1.205078125000000000e+01 2.102851867675781250e+00
1.207031250000000000e+01 2.143096923828125000e+00
1.208984375000000000e+01 2.183723449707031250e+00
1.210937500000000000e+01 2.224731445312500000e+00
1.212890625000000000e+01 2.266120910644531250e+00
1.214843750000000000e+01 2.307891845703125000e+00
1.216796875000000000e+01 2.350044250488281250e+00
1.218750000000000000e+01 2.392578125000000000e+00
1.220703125000000000e+01 2.435493469238281250e+00
1.222656250000000000e+01 2.478790283203125000e+00
1.224609375000000000e+01 2.522468566894531250e+00
1.226562500000000000e+01 2.566528320312500000e+00
1.228515625000000000e+01 2.610969543457031250e+00
1.230468750000000000e+01 2.655792236328125000e+00
1.232421875000000000e+01 2.700996398925781250e+00
1.234375000000000000e+01 2.746582031250000000e+00
1.236328125000000000e+01 2.792549133300781250e+00
1.238281250000000000e+01 2.838897705078125000e+00
1.240234375000000000e+01 2.885627746582031250e+00
1.242187500000000000e+01 2.932739257812500000e+00
1.244140625000000000e+01 2.980232238769531250e+00
1.246093750000000000e+01 3.028106689453125000e+00
1.248046875000000000e+01 3.076362609863281250e+00
1.250000000000000000e+01 3.125000000000000000e+00
1.251953125000000000e+01 3.174018859863281250e+00
1.253906250000000000e+01 3.223419189453125000e+00
1.255859375000000000e+01 3.273200988769531250e+00
1.257812500000000000e+01 3.323364257812500000e+00
1.259765625000000000e+01 3.373908996582031250e+00
1.261718750000000000e+01 3.424835205078125000e+00
1.263671875000000000e+01 3.476142883300781250e+00
1.265625000000000000e+01 3.527832031250000000e+00
1.267578125000000000e+01 3.579902648925781250e+00
1.269531250000000000e+01 3.632354736328125000e+00
1.271484375000000000e+01 3.685188293457031250e+00
1.273437500000000000e+01 3.738403320312500000e+00
1.275390625000000000e+01 3.791999816894531250e+00
1.277343750000000000e+01 3.845977783203125000e+00
1.279296875000000000e+01 3.900337219238281250e+00
1.281250000000000000e+01 3.955078125000000000e+00
1.283203125000000000e+01 4.010200500488281250e+00
1.285156250000000000e+01 4.065704345703125000e+00
1.287109375000000000e+01 4.121589660644531250e+00
1.289062500000000000e+01 4.177856445312500000e+00
1.291015625000000000e+01 4.234504699707031250e+00
1.292968750000000000e+01 4.291534423828125000e+00
1.294921875000000000e+01 4.348945617675781250e+00
1.296875000000000000e+01 4.406738281250000000e+00
1.298828125000000000e+01 4.464912414550781250e+00
1.300781250000000000e+01 4.523468017578125000e+00
1.302734375000000000e+01 4.582405090332031250e+00
1.304687500000000000e+01 4.641723632812500000e+00
1.306640625000000000e+01 4.701423645019531250e+00
1.308593750000000000e+01 4.761505126953125000e+00
1.310546875000000000e+01 4.821968078613281250e+00
1.312500000000000000e+01 4.882812500000000000e+00
1.314453125000000000e+01 4.944038391113281250e+00
1.316406250000000000e+01 5.005645751953125000e+00
1.318359375000000000e+01 5.067634582519531250e+00
1.320312500000000000e+01 5.130004882812500000e+00
1.322265625000000000e+01 5.192756652832031250e+00
1.324218750000000000e+01 5.255889892578125000e+00
1.326171875000000000e+01 5.319404602050781250e+00
1.328125000000000000e+01 5.383300781250000000e+00
1.330078125000000000e+01 5.447578430175781250e+00
1.332031250000000000e+01 5.512237548828125000e+00
1.333984375000000000e+01 5.577278137207031250e+00
1.335937500000000000e+01 5.642700195312500000e+00
1.337890625000000000e+01 5.708503723144531250e+00
1.339843750000000000e+01 5.774688720703125000e+00
1.341796875000000000e+01 5.841255187988281250e+00
1.343750000000000000e+01 5.908203125000000000e+00
1.345703125000000000e+01 5.975532531738281250e+00
1.347656250000000000e+01 6.043243408203125000e+00
1.349609375000000000e+01 6.111335754394531250e+00
1.351562500000000000e+01 6.179809570312500000e+00
1.353515625000000000e+01 6.248664855957031250e+00
1.355468750000000000e+01 6.317901611328125000e+00
1.357421875000000000e+01 6.387519836425781250e+00
1.359375000000000000e+01 6.457519531250000000e+00
1.361328125000000000e+01 6.527900695800781250e+00
1.363281250000000000e+01 6.598663330078125000e+00
1.365234375000000000e+01 6.669807434082031250e+00
1.367187500000000000e+01 6.741333007812500000e+00
1.369140625000000000e+01 6.813240051269531250e+00
1.371093750000000000e+01 6.885528564453125000e+00
1.373046875000000000e+01 6.958198547363281250e+00
1.375000000000000000e+01 7.031250000000000000e+00
1.376953125000000000e+01 7.104682922363281250e+00
1.378906250000000000e+01 7.178497314453125000e+00
1.380859375000000000e+01 7.252693176269531250e+00
1.382812500000000000e+01 7.327270507812500000e+00
1.384765625000000000e+01 7.402229309082031250e+00
1.386718750000000000e+01 7.477569580078125000e+00
1.388671875000000000e+01 7.553291320800781250e+00
1.390625000000000000e+01 7.629394531250000000e+00
1.392578125000000000e+01 7.705879211425781250e+00
1.394531250000000000e+01 7.782745361328125000e+00
1.396484375000000000e+01 7.859992980957031250e+00
1.398437500000000000e+01 7.937622070312500000e+00
1.400390625000000000e+01 8.015632629394531250e+00
1.402343750000000000e+01 8.094024658203125000e+00
1.404296875000000000e+01 8.172798156738281250e+00
1.406250000000000000e+01 8.251953125000000000e+00
1.408203125000000000e+01 8.331489562988281250e+00
1.410156250000000000e+01 8.411407470703125000e+00
1.412109375000000000e+01 8.491706848144531250e+00
1.414062500000000000e+01 8.572387695312500000e+00
1.416015625000000000e+01 8.653450012207031250e+00
1.417968750000000000e+01 8.734893798828125000e+00
1.419921875000000000e+01 8.816719055175781250e+00
1.421875000000000000e+01 8.898925781250000000e+00
1.423828125000000000e+01 8.981513977050781250e+00
1.425781250000000000e+01 9.064483642578125000e+00
1.427734375000000000e+01 9.147834777832031250e+00
1.429687500000000000e+01 9.231567382812500000e+00
1.431640625000000000e+01 9.315681457519531250e+00
1.433593750000000000e+01 9.400177001953125000e+00
1.435546875000000000e+01 9.485054016113281250e+00
1.437500000000000000e+01 9.570312500000000000e+00
1.439453125000000000e+01 9.655952453613281250e+00
1.441406250000000000e+01 9.741973876953125000e+00
1.443359375000000000e+01 9.828376770019531250e+00
1.445312500000000000e+01 9.915161132812500000e+00
1.447265625000000000e+01 1.000232696533203125e+01
1.449218750000000000e+01 1.008987426757812500e+01
1.451171875000000000e+01 1.017780303955078125e+01
1.453125000000000000e+01 1.026611328125000000e+01
1.455078125000000000e+01 1.035480499267578125e+01
1.457031250000000000e+01 1.044387817382812500e+01
1.458984375000000000e+01 1.053333282470703125e+01
1.460937500000000000e+01 1.062316894531250000e+01
1.462890625000000000e+01 1.071338653564453125e+01
1.464843750000000000e+01 1.080398559570312500e+01
1.466796875000000000e+01 1.089496612548828125e+01
1.468750000000000000e+01 1.098632812500000000e+01
1.470703125000000000e+01 1.107807159423828125e+01
1.472656250000000000e+01 1.117019653320312500e+01
1.474609375000000000e+01 1.126270294189453125e+01
1.476562500000000000e+01 1.135559082031250000e+01
1.478515625000000000e+01 1.144886016845703125e+01
1.480468750000000000e+01 1.154251098632812500e+01
1.482421875000000000e+01 1.163654327392578125e+01
1.484375000000000000e+01 1.173095703125000000e+01
1.486328125000000000e+01 1.182575225830078125e+01
1.488281250000000000e+01 1.192092895507812500e+01
1.490234375000000000e+01 1.201648712158203125e+01
1.492187500000000000e+01 1.211242675781250000e+01
1.494140625000000000e+01 1.220874786376953125e+01
1.496093750000000000e+01 1.230545043945312500e+01
1.498046875000000000e+01 1.240253448486328125e+01
1.500000000000000000e+01 1.250000000000000000e+01
1.501953125000000000e+01 1.259784698486328125e+01
1.503906250000000000e+01 1.269607543945312500e+01
1.505859375000000000e+01 1.279468536376953125e+01
1.507812500000000000e+01 1.289367675781250000e+01
1.509765625000000000e+01 1.299304962158203125e+01
1.511718750000000000e+01 1.309280395507812500e+01
1.513671875000000000e+01 1.319293975830078125e+01
1.515625000000000000e+01 1.329345703125000000e+01
1.517578125000000000e+01 1.339435577392578125e+01
1.519531250000000000e+01 1.349563598632812500e+01
1.521484375000000000e+01 1.359729766845703125e+01
1.523437500000000000e+01 1.369934082031250000e+01
1.525390625000000000e+01 1.380176544189453125e+01
1.527343750000000000e+01 1.390457153320312500e+01
1.529296875000000000e+01 1.400775909423828125e+01
1.531250000000000000e+01 1.411132812500000000e+01
1.533203125000000000e+01 1.421527862548828125e+01
1.535156250000000000e+01 1.431961059570312500e+01
1.537109375000000000e+01 1.442432403564453125e+01
1.539062500000000000e+01 1.452941894531250000e+01
1.541015625000000000e+01 1.463489532470703125e+01
1.542968750000000000e+01 1.474075317382812500e+01
1.544921875000000000e+01 1.484699249267578125e+01
1.546875000000000000e+01 1.495361328125000000e+01
1.548828125000000000e+01 1.506061553955078125e+01
1.550781250000000000e+01 1.516799926757812500e+01
1.552734375000000000e+01 1.527576446533203125e+01
1.554687500000000000e+01 1.538391113281250000e+01
1.556640625000000000e+01 1.549243927001953125e+01
1.558593750000000000e+01 1.560134887695312500e+01
1.560546875000000000e+01 1.571063995361328125e+01
1.562500000000000000e+01 1.582031250000000000e+01
1.564453125000000000e+01 1.593036651611328125e+01
1.566406250000000000e+01 1.604080200195312500e+01
1.568359375000000000e+01 1.615161895751953125e+01
1.570312500000000000e+01 1.626281738281250000e+01
1.572265625000000000e+01 1.637439727783203125e+01
1.574218750000000000e+01 1.648635864257812500e+01
1.576171875000000000e+01 1.659870147705078125e+01
1.578125000000000000e+01 1.671142578125000000e+01
1.580078125000000000e+01 1.682453155517578125e+01
1.582031250000000000e+01 1.693801879882812500e+01
1.583984375000000000e+01 1.705188751220703125e+01
1.585937500000000000e+01 1.716613769531250000e+01
1.587890625000000000e+01 1.728076934814453125e+01
1.589843750000000000e+01 1.739578247070312500e+01
1.591796875000000000e+01 1.751117706298828125e+01
1.593750000000000000e+01 1.762695312500000000e+01
1.595703125000000000e+01 1.774311065673828125e+01
1.597656250000000000e+01 1.785964965820312500e+01
1.599609375000000000e+01 1.797657012939453125e+01
1.601562500000000000e+01 1.809387207031250000e+01
1.603515625000000000e+01 1.821155548095703125e+01
1.605468750000000000e+01 1.832962036132812500e+01
1.607421875000000000e+01 1.844806671142578125e+01
1.609375000000000000e+01 1.856689453125000000e+01
1.611328125000000000e+01 1.868610382080078125e+01
1.613281250000000000e+01 1.880569458007812500e+01
1.615234375000000000e+01 1.892566680908203125e+01
1.617187500000000000e+01 1.904602050781250000e+01
1.619140625000000000e+01 1.916675567626953125e+01
1.621093750000000000e+01 1.928787231445312500e+01
1.623046875000000000e+01 1.940937042236328125e+01
1.625000000000000000e+01 1.953125000000000000e+01
1.626953125000000000e+01 1.965351104736328125e+01
1.628906250000000000e+01 1.977615356445312500e+01
1.630859375000000000e+01 1.989917755126953125e+01
1.632812500000000000e+01 2.002258300781250000e+01
1.634765625000000000e+01 2.014636993408203125e+01
1.636718750000000000e+01 2.027053833007812500e+01
1.638671875000000000e+01 2.039508819580078125e+01
1.640625000000000000e+01 2.052001953125000000e+01
1.642578125000000000e+01 2.064533233642578125e+01
1.644531250000000000e+01 2.077102661132812500e+01
1.646484375000000000e+01 2.089710235595703125e+01
1.648437500000000000e+01 2.102355957031250000e+01
1.650390625000000000e+01 2.115039825439453125e+01
1.652343750000000000e+01 2.127761840820312500e+01
1.654296875000000000e+01 2.140522003173828125e+01
1.656250000000000000e+01 2.153320312500000000e+01
1.658203125000000000e+01 2.166156768798828125e+01
1.660156250000000000e+01 2.179031372070312500e+01
1.662109375000000000e+01 2.191944122314453125e+01
1.664062500000000000e+01 2.204895019531250000e+01
1.666015625000000000e+01 2.217884063720703125e+01
1.667968750000000000e+01 2.230911254882812500e+01
1.669921875000000000e+01 2.243976593017578125e+01
1.671875000000000000e+01 2.257080078125000000e+01
1.673828125000000000e+01 2.270221710205078125e+01
1.675781250000000000e+01 2.283401489257812500e+01
1.677734375000000000e+01 2.296619415283203125e+01
1.679687500000000000e+01 2.309875488281250000e+01
1.681640625000000000e+01 2.323169708251953125e+01
1.683593750000000000e+01 2.336502075195312500e+01
1.685546875000000000e+01 2.349872589111328125e+01
1.687500000000000000e+01 2.363281250000000000e+01
1.689453125000000000e+01 2.376728057861328125e+01
1.691406250000000000e+01 2.390213012695312500e+01
1.693359375000000000e+01 2.403736114501953125e+01
1.695312500000000000e+01 2.417297363281250000e+01
1.697265625000000000e+01 2.430896759033203125e+01
1.699218750000000000e+01 2.444534301757812500e+01
1.701171875000000000e+01 2.458209991455078125e+01
1.703125000000000000e+01 2.471923828125000000e+01
1.705078125000000000e+01 2.485675811767578125e+01
1.707031250000000000e+01 2.499465942382812500e+01
1.708984375000000000e+01 2.513294219970703125e+01
1.710937500000000000e+01 2.527160644531250000e+01
1.712890625000000000e+01 2.541065216064453125e+01
1.714843750000000000e+01 2.555007934570312500e+01
1.716796875000000000e+01 2.568988800048828125e+01
1.718750000000000000e+01 2.583007812500000000e+01
1.720703125000000000e+01 2.597064971923828125e+01
1.722656250000000000e+01 2.611160278320312500e+01
1.724609375000000000e+01 2.625293731689453125e+01
1.726562500000000000e+01 2.639465332031250000e+01
1.728515625000000000e+01 2.653675079345703125e+01
1.730468750000000000e+01 2.667922973632812500e+01
1.732421875000000000e+01 2.682209014892578125e+01
1.734375000000000000e+01 2.696533203125000000e+01
1.736328125000000000e+01 2.710895538330078125e+01
1.738281250000000000e+01 2.725296020507812500e+01
1.740234375000000000e+01 2.739734649658203125e+01
1.742187500000000000e+01 2.754211425781250000e+01
1.744140625000000000e+01 2.768726348876953125e+01
1.746093750000000000e+01 2.783279418945312500e+01
1.748046875000000000e+01 2.797870635986328125e+01
1.750000000000000000e+01 2.812500000000000000e+01
1.751953125000000000e+01 2.827167510986328125e+01
1.753906250000000000e+01 2.841873168945312500e+01
1.755859375000000000e+01 2.856616973876953125e+01
1.757812500000000000e+01 2.871398925781250000e+01
1.759765625000000000e+01 2.886219024658203125e+01
1.761718750000000000e+01 2.901077270507812500e+01
1.763671875000000000e+01 2.915973663330078125e+01
1.765625000000000000e+01 2.930908203125000000e+01
1.767578125000000000e+01 2.945880889892578125e+01
1.769531250000000000e+01 2.960891723632812500e+01
1.771484375000000000e+01 2.975940704345703125e+01
1.773437500000000000e+01 2.991027832031250000e+01
1.775390625000000000e+01 3.006153106689453125e+01
1.777343750000000000e+01 3.021316528320312500e+01
1.779296875000000000e+01 3.036518096923828125e+01
1.781250000000000000e+01 3.051757812500000000e+01
1.783203125000000000e+01 3.067035675048828125e+01
1.785156250000000000e+01 3.082351684570312500e+01
1.787109375000000000e+01 3.097705841064453125e+01
1.789062500000000000e+01 3.113098144531250000e+01
1.791015625000000000e+01 3.128528594970703125e+01
1.792968750000000000e+01 3.143997192382812500e+01
1.794921875000000000e+01 3.159503936767578125e+01
1.796875000000000000e+01 3.175048828125000000e+01
1.798828125000000000e+01 3.190631866455078125e+01
1.800781250000000000e+01 3.206253051757812500e+01
1.802734375000000000e+01 3.221912384033203125e+01
1.804687500000000000e+01 3.237609863281250000e+01
1.806640625000000000e+01 3.253345489501953125e+01
1.808593750000000000e+01 3.269119262695312500e+01
1.810546875000000000e+01 3.284931182861328125e+01
1.812500000000000000e+01 3.300781250000000000e+01
1.814453125000000000e+01 3.316669464111328125e+01
1.816406250000000000e+01 3.332595825195312500e+01
1.818359375000000000e+01 3.348560333251953125e+01
1.820312500000000000e+01 3.364562988281250000e+01
1.822265625000000000e+01 3.380603790283203125e+01
1.824218750000000000e+01 3.396682739257812500e+01
1.826171875000000000e+01 3.412799835205078125e+01
1.828125000000000000e+01 3.428955078125000000e+01
1.830078125000000000e+01 3.445148468017578125e+01
1.832031250000000000e+01 3.461380004882812500e+01
1.833984375000000000e+01 3.477649688720703125e+01
1.835937500000000000e+01 3.493957519531250000e+01
1.837890625000000000e+01 3.510303497314453125e+01
1.839843750000000000e+01 3.526687622070312500e+01
1.841796875000000000e+01 3.543109893798828125e+01
1.843750000000000000e+01 3.559570312500000000e+01
1.845703125000000000e+01 3.576068878173828125e+01
1.847656250000000000e+01 3.592605590820312500e+01
1.849609375000000000e+01 3.609180450439453125e+01
1.851562500000000000e+01 3.625793457031250000e+01
1.853515625000000000e+01 3.642444610595703125e+01
1.855468750000000000e+01 3.659133911132812500e+01
1.857421875000000000e+01 3.675861358642578125e+01
1.859375000000000000e+01 3.692626953125000000e+01
1.861328125000000000e+01 3.709430694580078125e+01
1.863281250000000000e+01 3.726272583007812500e+01
1.865234375000000000e+01 3.743152618408203125e+01
1.867187500000000000e+01 3.760070800781250000e+01
1.869140625000000000e+01 3.777027130126953125e+01
1.871093750000000000e+01 3.794021606445312500e+01
1.873046875000000000e+01 3.811054229736328125e+01
1.875000000000000000e+01 3.828125000000000000e+01
1.876953125000000000e+01 3.845233917236328125e+01
1.878906250000000000e+01 3.862380981445312500e+01
1.880859375000000000e+01 3.879566192626953125e+01
1.882812500000000000e+01 3.896789550781250000e+01
1.884765625000000000e+01 3.914051055908203125e+01
1.886718750000000000e+01 3.931350708007812500e+01
1.888671875000000000e+01 3.948688507080078125e+01
1.890625000000000000e+01 3.966064453125000000e+01
1.892578125000000000e+01 3.983478546142578125e+01
1.894531250000000000e+01 4.000930786132812500e+01
1.896484375000000000e+01 4.018421173095703125e+01
1.898437500000000000e+01 4.035949707031250000e+01
1.900390625000000000e+01 4.053516387939453125e+01
1.902343750000000000e+01 4.071121215820312500e+01
1.904296875000000000e+01 4.088764190673828125e+01
1.906250000000000000e+01 4.106445312500000000e+01
1.908203125000000000e+01 4.124164581298828125e+01
1.910156250000000000e+01 4.141921997070312500e+01
1.912109375000000000e+01 4.159717559814453125e+01
1.914062500000000000e+01 4.177551269531250000e+01
1.916015625000000000e+01 4.195423126220703125e+01
1.917968750000000000e+01 4.213333129882812500e+01
1.919921875000000000e+01 4.231281280517578125e+01
1.921875000000000000e+01 4.249267578125000000e+01
1.923828125000000000e+01 4.267292022705078125e+01
1.925781250000000000e+01 4.285354614257812500e+01
1.927734375000000000e+01 4.303455352783203125e+01
1.929687500000000000e+01 4.321594238281250000e+01
1.931640625000000000e+01 4.339771270751953125e+01
1.933593750000000000e+01 4.357986450195312500e+01
1.935546875000000000e+01 4.376239776611328125e+01
1.937500000000000000e+01 4.394531250000000000e+01
1.939453125000000000e+01 4.412860870361328125e+01
1.941406250000000000e+01 4.431228637695312500e+01
1.943359375000000000e+01 4.449634552001953125e+01
1.945312500000000000e+01 4.468078613281250000e+01
1.947265625000000000e+01 4.486560821533203125e+01
1.949218750000000000e+01 4.505081176757812500e+01
1.951171875000000000e+01 4.523639678955078125e+01
1.953125000000000000e+01 4.542236328125000000e+01
1.955078125000000000e+01 4.560871124267578125e+01
1.957031250000000000e+01 4.579544067382812500e+01
1.958984375000000000e+01 4.598255157470703125e+01
1.960937500000000000e+01 4.617004394531250000e+01
1.962890625000000000e+01 4.635791778564453125e+01
1.964843750000000000e+01 4.654617309570312500e+01
1.966796875000000000e+01 4.673480987548828125e+01
1.968750000000000000e+01 4.692382812500000000e+01
1.970703125000000000e+01 4.711322784423828125e+01
1.972656250000000000e+01 4.730300903320312500e+01
1.974609375000000000e+01 4.749317169189453125e+01
1.976562500000000000e+01 4.768371582031250000e+01
1.978515625000000000e+01 4.787464141845703125e+01
1.980468750000000000e+01 4.806594848632812500e+01
1.982421875000000000e+01 4.825763702392578125e+01
1.984375000000000000e+01 4.844970703125000000e+01
1.986328125000000000e+01 4.864215850830078125e+01
1.988281250000000000e+01 4.883499145507812500e+01
1.990234375000000000e+01 4.902820587158203125e+01
1.992187500000000000e+01 4.922180175781250000e+01
1.994140625000000000e+01 4.941577911376953125e+01
1.996093750000000000e+01 4.961013793945312500e+01
1.998046875000000000e+01 4.980487823486328125e+01
